nombre,pais,pais_codigo,region,region_codigo,municipio,categoria,productos,direccion,horario,telefono,correo,web,facebook,instagram,google_maps,lat,lon,osm_id,fuente_url,fecha_extraccion,verificacion,venta_online
Hof Schneider,Alemania,DE,Nordrhein-Westfalen,DE-NW,Netphen,Huevos,Eier,"Albert-Klenner-Straße 11, 57250 Netphen","Mo-Su,PH 07:00-21:00",+4915122884666,fabian.schneider@schneiders-hof.de,https://schneiders-hof.de,,,"https://www.google.com/maps?q=50.871718,8.165308",50.871718,8.165308,node/9178408023,https://www.openstreetmap.org/node/9178408023,2026-08-05,parcial,no comprobado
Brunen,Alemania,DE,Nordrhein-Westfalen,DE-NW,Nettetal,Otros,,"Busch 15b, 41334 Nettetal","Tu-Fr 09:00-12:30,14:00-18:30; Sa 08:30-14:00",+4921576947,karl@brunen-gartenbau.de,https://www.brunen-gartenbau.de/,,,"https://www.google.com/maps?q=51.329583,6.229992",51.329583,6.229992,node/4758409788,https://www.openstreetmap.org/node/4758409788,2026-08-05,parcial,no comprobado
Biolandhof Vollmer,Alemania,DE,Nordrhein-Westfalen,DE-NW,Rheda-Wiedenbrück,Miel,Honig,"Schildstraße 4, 33378 Rheda-Wiedenbrück","Tu 16:00-18:00; We 10:00-12:00; Fr 10:00-12:00,16:00-18:00; Sa 10:00-12:00",+495242377611,info@biohof-vollmer.de,http://www.biohof-vollmer.de,,,"https://www.google.com/maps?q=51.815779,8.311501",51.815779,8.311501,node/6606062866,https://www.openstreetmap.org/node/6606062866,2026-08-05,parcial,no comprobado
Vauß-Hof Laden,Alemania,DE,Nordrhein-Westfalen,DE-NW,Salzkotten,Carne,Fleisch und Wurst,"Cerisy-Platz 2, 33154 Salzkotten",We-Fr 10:00-18:00; Sa 10:00-14:00,+4952582109693,info@vausshof.de,https://www.vausshof.de/,,,"https://www.google.com/maps?q=51.713282,8.629467",51.713282,8.629467,node/2043138142,https://www.openstreetmap.org/node/2043138142,2026-08-05,parcial,no comprobado
Hofladen Bauer Graaf,Alemania,DE,Nordrhein-Westfalen,DE-NW,Schermbeck,Dulces y repostería,Süßwaren und Gebäck,"Weseler Straße 37, 46514 Schermbeck","Th,Fr 09:00-13:00,14:30-18:00; Sa 09:00-13:00",+4928534226,bauer-graaf@gmx.de,https://www.bauer-graaf.de,,,"https://www.google.com/maps?q=51.685641,6.854592",51.685641,6.854592,node/4609615638,https://www.openstreetmap.org/node/4609615638,2026-08-05,parcial,no comprobado
Hof Heckseifen,Alemania,DE,Nordrhein-Westfalen,DE-NW,Siegen,Lácteos y quesos,Käse und Milchprodukte,"Hof Heckseifen, 57078 Siegen",Fr 14:00-18:00; Sa 10:00-14:00,+4927183682,ohrndorf@aol.com,http://www.hof-heckseifen.de/,,,"https://www.google.com/maps?q=50.927208,7.947375",50.927208,7.947375,node/8074355849,https://www.openstreetmap.org/node/8074355849,2026-08-05,parcial,no comprobado
Hochwald-Spargel Poen,Alemania,DE,Nordrhein-Westfalen,DE-NW,Uedem,Fruta y verdura,Obst und Gemüse,"Am Hochwald 5, 47589 Uedem","Mo-Fr: 09:00- 18:00 Uhr, Sa & So: 08:00-17:00 Uhr",+492825554,familie.poen@hochwald-spargel.de,http://www.spargelhof-poen.de/,,,"https://www.google.com/maps?q=51.682178,6.330304",51.682178,6.330304,node/971847356,https://www.openstreetmap.org/node/971847356,2026-08-05,parcial,no comprobado
Rauenhof,Alemania,DE,Nordrhein-Westfalen,DE-NW,Viersen,Huevos,Eier,"Omperter Weg 188, 41748 Viersen",Fr 09:00-18:00; Sa 09:00-13:00,+492162352221,info@rauenhof.de,https://www.rauenhof.de/,,,"https://www.google.com/maps?q=51.221781,6.397250",51.221781,6.397250,node/8792511653,https://www.openstreetmap.org/node/8792511653,2026-08-05,parcial,no comprobado
Imkerei Buddenkotte,Alemania,DE,Nordrhein-Westfalen,DE-NW,Warendorf,Miel,Honig,"Vohren 22b, 48231 Warendorf",,+4925817899111,demeter@imkerei-buddenkotte.de,https://www.imkerei-buddenkotte.de,,,"https://www.google.com/maps?q=51.947110,8.029864",51.947110,8.029864,node/3466200105,https://www.openstreetmap.org/node/3466200105,2026-08-05,parcial,no comprobado
Bauer Maaß Hofladen,Alemania,DE,Nordrhein-Westfalen,DE-NW,Werther (Westf.),Huevos,Eier,"Süthfeld 7, 33824 Werther (Westf.)","Tu,Fr 09:00-18:00; Sa 09:00-13:00",+4952038833,bauer-maass@t-online.de,http://www.bauer-maass.de/laden.htm,,,"https://www.google.com/maps?q=52.067514,8.425878",52.067514,8.425878,node/559700723,https://www.openstreetmap.org/node/559700723,2026-08-05,parcial,no comprobado
Edelkäserei Kalteiche,Alemania,DE,Nordrhein-Westfalen,DE-NW,Wilnsdorf,Lácteos y quesos,Käse und Milchprodukte,"Schönebachsweg 12, 57234 Wilnsdorf","We,Fr 16:00-18:00; Sa 10:00-13:00; PH off",+491751943264,info@edel-kaeserei.de,http://www.edel-kaeserei.de,,,"https://www.google.com/maps?q=50.819845,8.133111",50.819845,8.133111,way/233404533,https://www.openstreetmap.org/way/233404533,2026-08-05,parcial,no comprobado
Hofladen Birkenhof,Alemania,DE,Nordrhein-Westfalen,DE-NW,Wilnsdorf,Pan y cereal,Brot und Getreide,"Birkenhof 1, 57234 Wilnsdorf",Tu-Fr 09:00-18:00; Sa 09:00-12:00,+49273947698,info@birkenhof-siegerland.de,https://birkenhof-siegerland.de,,,"https://www.google.com/maps?q=50.827306,8.142356",50.827306,8.142356,way/322864255,https://www.openstreetmap.org/way/322864255,2026-08-05,parcial,no comprobado
Thieles Hofladen,Alemania,DE,Nordrhein-Westfalen,DE-NW,Witten,Huevos,Eier,Witten,"Tu-Th 07:30-14:00,15:00-18:00; Fr 07:30-18:00; Sa 07:30-13:00; Su,PH off",+49230233737,info@thieleshofladen.de,https://thieles-hofladen.de/,,,"https://www.google.com/maps?q=51.415333,7.338527",51.415333,7.338527,node/1343614430,https://www.openstreetmap.org/node/1343614430,2026-08-05,parcial,no comprobado
Litzbachhof,Alemania,DE,Rheinland-Pfalz,DE-RP,Alflen,Otros,,"Litzbachhof 1, 56828 Alflen",Fr 15:00-18:00; Sa 10:00-13:00,+492678735,info@litzbachhof.de,https://www.litzbachhof.de/,,,"https://www.google.com/maps?q=50.178082,7.040269",50.178082,7.040269,node/11141472946,https://www.openstreetmap.org/node/11141472946,2026-08-05,parcial,no comprobado
Waldhof,Alemania,DE,Rheinland-Pfalz,DE-RP,Alflen,Otros,,"Peterskaul 41, 56828 Alflen",,+492678347,hwhillesheim@gmx.de,http://www.waldhof-alflen.de,,,"https://www.google.com/maps?q=50.188545,7.020232",50.188545,7.020232,node/3726589167,https://www.openstreetmap.org/node/3726589167,2026-08-05,parcial,no comprobado
Neuborner-Hof Hofladen,Alemania,DE,Rheinland-Pfalz,DE-RP,Andernach,Otros,,"Neuborner Hof, 56626 Andernach","Mo 08:00-18:00; Tu,We 08:00-13:00; Th,Fr 08:00-18:00; Sa 08:00-13:00; PH off",+49263244636,neuborner-hof@t-online.de,https://www.neuborner-hof.de,https://www.facebook.com/Neuborner.Hof.Hofladen/,https://www.instagram.com/neubornerhof_hofladen/,"https://www.google.com/maps?q=50.418072,7.398830",50.418072,7.398830,way/488619807,https://www.openstreetmap.org/way/488619807,2026-08-05,parcial,no comprobado
vulkaneifelimker Maringer,Alemania,DE,Rheinland-Pfalz,DE-RP,Bad Bertrich,Miel,Honig,"Neubornstraße 1, 56864 Bad Bertrich",,+4926749137619,,https://vulkaneifelimker.jimdo.com,,,"https://www.google.com/maps?q=50.090421,7.023386",50.090421,7.023386,way/544985588,https://www.openstreetmap.org/way/544985588,2026-08-05,parcial,no comprobado
Hofladen Weckmüller,Alemania,DE,Rheinland-Pfalz,DE-RP,Belgweiler,Otros,,"Wimmersbacher Hof 8, 55469 Belgweiler",Mo-Su 06:00-22:00,+491755203929,hallo@biohof-weckmueller.de,https://www.biohof-weckmueller.com/unser-hofladen,,,"https://www.google.com/maps?q=49.946762,7.505749",49.946762,7.505749,node/9212930045,https://www.openstreetmap.org/node/9212930045,2026-08-05,parcial,no comprobado
Schwalbenhof,Alemania,DE,Rheinland-Pfalz,DE-RP,Berschweiler,Otros,,"Rathausstraße 37, 55608 Berschweiler","We,Fr 15:30-18:30",+4967522106,,http://schwalbenhof.de/hofladen-wochenmarkt1,,,"https://www.google.com/maps?q=49.772636,7.387315",49.772636,7.387315,node/3466991395,https://www.openstreetmap.org/node/3466991395,2026-08-05,parcial,no comprobado
Hofladen „Biohof am Hollerberg“,Alemania,DE,Rheinland-Pfalz,DE-RP,Bolanden,Otros,,"Crayenbühlstraße 4, 67295 Bolanden",Mo-Su 08:00-20:00,+4917661892374,mailto:hallo@gerbachhof.de,https://gerbachhof.de/,,,"https://www.google.com/maps?q=49.633455,8.028461",49.633455,8.028461,node/9851813336,https://www.openstreetmap.org/node/9851813336,2026-08-05,parcial,no comprobado
Mühlenladen,Alemania,DE,Rheinland-Pfalz,DE-RP,Brohl-Lützing,Otros,,"Schweppenburg 1, 56656 Brohl-Lützing","Tu-Fr 09:00-12:30, 13:30-18:00; Sa 09:00-12:00; Th,PH off",+4926331513,info@mosen-muehle.de,http://www.mosenmuehle.de,,,"https://www.google.com/maps?q=50.466241,7.308328",50.466241,7.308328,node/10758873315,https://www.openstreetmap.org/node/10758873315,2026-08-05,parcial,no comprobado
Wahlbacherhof - Naturkost Hofladen Nafziger,Alemania,DE,Rheinland-Pfalz,DE-RP,Contwig,Otros,,"Wahlbacherhof 1, 66497 Contwig","We 14:00-18:00, Fr 10:00-18:00, Sa 09:00-13:00",+496336362,hofladen@wahlbacherhof.org,https://www.wahlbacherhof.org/hofladen,,,"https://www.google.com/maps?q=49.223446,7.453109",49.223446,7.453109,node/10967602011,https://www.openstreetmap.org/node/10967602011,2026-08-05,parcial,no comprobado
Zürker's Hofladen & Hofschänke,Alemania,DE,Rheinland-Pfalz,DE-RP,Dudenhofen,Otros,,"Neustadter Straße 14, 67373 Dudenhofen",Mo-Su 07:00-20:00,+49623294212,info@hofladen-zuerker.de,https://zuerkers-hofladen.de/,,,"https://www.google.com/maps?q=49.317110,8.389670",49.317110,8.389670,node/803744675,https://www.openstreetmap.org/node/803744675,2026-08-05,parcial,no comprobado
Linsenbühler Hof,Alemania,DE,Rheinland-Pfalz,DE-RP,Erlenbach bei Dahn,Lácteos y quesos,Käse und Milchprodukte,"Hauptstraße 28, 76891 Erlenbach bei Dahn",Fr 15:00-18:00; Sa 09:00-13:00,+496398449,,http://www.linsenbühlerhof.de,,,"https://www.google.com/maps?q=49.111483,7.859081",49.111483,7.859081,node/8059687355,https://www.openstreetmap.org/node/8059687355,2026-08-05,parcial,no comprobado
Landhaus-Hilberth Erpolzheim,Alemania,DE,Rheinland-Pfalz,DE-RP,Erpolzheim,Otros,,"Bahnhofstraße 12 A, 67167 Erpolzheim",9:00-18:30,+4963531587,apfelhof-hilberth@web.de,http://www.landhaus-hilberth.de,,,"https://www.google.com/maps?q=49.489268,8.218140",49.489268,8.218140,way/625288484,https://www.openstreetmap.org/way/625288484,2026-08-05,parcial,no comprobado
Feller Hof,Alemania,DE,Rheinland-Pfalz,DE-RP,Fell,Otros,,"Fellerhof, 54341 Fell",,+4965488,info@fellerhof.de,https://kulturdb.de/einobjekt.php?id=34945,,,"https://www.google.com/maps?q=49.756863,6.811753",49.756863,6.811753,node/5632914972,https://www.openstreetmap.org/node/5632914972,2026-08-05,parcial,no comprobado
Imkerei Bienengarten,Alemania,DE,Rheinland-Pfalz,DE-RP,Hargesheim,Miel,Honig,"Winzenheimer Straße 35, 55595 Hargesheim",,+4967146654,rabold@bienengarten.de,http://www.bienengarten.de/,,,"https://www.google.com/maps?q=49.864653,7.833262",49.864653,7.833262,way/135579314,https://www.openstreetmap.org/way/135579314,2026-08-05,parcial,no comprobado
Stefan Engel,Alemania,DE,Rheinland-Pfalz,DE-RP,Hetzerath,Otros,,"Bahnhofstraße 34 B, 54523 Hetzerath",Mo-Su 08:00-18:00,+4965089181110,kontakt@engelshof.eu,http://engelshof.eu/,,,"https://www.google.com/maps?q=49.878158,6.805644",49.878158,6.805644,node/12765566437,https://www.openstreetmap.org/node/12765566437,2026-08-05,parcial,no comprobado
Bauernhof Nußbaum,Alemania,DE,Rheinland-Pfalz,DE-RP,Kalenborn,Otros,,"Luisenhorst 2, 53505 Kalenborn","Fr 15:00-17:00, Sa 11:00-17:00",+491639060296,bauernhofschimmel@gmail.com,https://www.hof-nussbaum.de,,,"https://www.google.com/maps?q=50.551362,6.987515",50.551362,6.987515,node/11958838347,https://www.openstreetmap.org/node/11958838347,2026-08-05,parcial,no comprobado
Imkerei Weigand,Alemania,DE,Rheinland-Pfalz,DE-RP,Koblenz,Miel,Honig,"Auf der Eich 10, 56077 Koblenz",Mo-Fr 18:00-20:00,+4926198862778,hallo@bienenkiste.bio,https://www.bienenkiste.bio/,,,"https://www.google.com/maps?q=50.360560,7.617776",50.360560,7.617776,way/315182961,https://www.openstreetmap.org/way/315182961,2026-08-05,parcial,no comprobado
Hofladen - Katharinenhof,Alemania,DE,Rheinland-Pfalz,DE-RP,Kruft,Otros,,"Katharinenhof 1, 56642 Kruft",Mo-Su 07:30-21:00,+49157762417,info@katharinenhof-kruft.de,https://www.katharinenhof-kruft.de,,,"https://www.google.com/maps?q=50.380489,7.326189",50.380489,7.326189,way/525027128,https://www.openstreetmap.org/way/525027128,2026-08-05,parcial,no comprobado
Schlehenhof - Hofladen,Alemania,DE,Rheinland-Pfalz,DE-RP,Kruft,Otros,,"Schlehenhof 1, 56642 Kruft","Th 08:30-12:00; Fr 08:30-12:00, 15:00-18:00; Sa 08:30-12:00",+4926527514,,http://www.schlehenhof.de,,,"https://www.google.com/maps?q=50.380701,7.323661",50.380701,7.323661,way/525027127,https://www.openstreetmap.org/way/525027127,2026-08-05,parcial,no comprobado
BeeOrganic Imkerei & Bienenprodukte,Alemania,DE,Rheinland-Pfalz,DE-RP,Lahnstein,Miel,Honig,"Im Süßgrund 9a, 56112 Lahnstein",Mo-Sa 10:00-18:00; Su off,+4926216281839,beemail@beeorganic.de,https://www.beeorganic.de/,,,"https://www.google.com/maps?q=50.304468,7.654619",50.304468,7.654619,node/5126846113,https://www.openstreetmap.org/node/5126846113,2026-08-05,parcial,no comprobado
Die Meckerei - Käseladen,Alemania,DE,Rheinland-Pfalz,DE-RP,Landau in der Pfalz,Otros,,"Kraftgasse 61, 76829 Landau in der Pfalz",Th-Fr 16:00-19:00; Sa 09:30-13:00,+496341283186,die.meckerei@t-online.de,https://www.die-meckerei.de/,,,"https://www.google.com/maps?q=49.190653,8.145051",49.190653,8.145051,node/5648189154,https://www.openstreetmap.org/node/5648189154,2026-08-05,parcial,no comprobado
Hofladen Zimmer,Alemania,DE,Rheinland-Pfalz,DE-RP,Longkamp,Otros,,"Andreasstraße 51, 54472 Longkamp","Fr 09:00-12:00, 14:00-18:00; Sa 08:00-12:00",+496531970152,kontakt@hofladen-zimmer.de,https://hofladen-zimmer.de/,,,"https://www.google.com/maps?q=49.889642,7.119069",49.889642,7.119069,node/8074114385,https://www.openstreetmap.org/node/8074114385,2026-08-05,parcial,no comprobado
Schäfer's Hofladen,Alemania,DE,Rheinland-Pfalz,DE-RP,Mainz,Otros,,"Budenheimer Straße 14, 55124 Mainz",Mo-Sa 09:00-13:00; Fr 09:00-18:00,+4961311433407,schaefers.hofladen@gmx.de,http://schaefers-hofladen.de,,,"https://www.google.com/maps?q=49.999665,8.206503",49.999665,8.206503,node/4378860016,https://www.openstreetmap.org/node/4378860016,2026-08-05,parcial,no comprobado
Spargel- und Erdbeerhof Stauder,Alemania,DE,Rheinland-Pfalz,DE-RP,Mainz,Fruta y verdura,Obst und Gemüse,"Am Heckerpfad 26, 55128 Mainz",Mar-Jun Mo-Fr 09:00-18:30; Mar-Jun Sa 09:00-16:00,+49613134746,info@hofladen-stauder.de,https://www.hofladen-stauder.de/,,,"https://www.google.com/maps?q=49.977196,8.234358",49.977196,8.234358,way/40078474,https://www.openstreetmap.org/way/40078474,2026-08-05,parcial,no comprobado
Bleichhof,Alemania,DE,Rheinland-Pfalz,DE-RP,Meckenheim,Otros,,"Bleichhof, 67149 Meckenheim",Mo-Fr 09:00-18:00; Sa 09:00-16:00,+496326980265,onlineshop@bleichhof.de,https://bleichhof.de/,https://www.facebook.com/bleichhof,,"https://www.google.com/maps?q=49.412077,8.239714",49.412077,8.239714,node/12920766537,https://www.openstreetmap.org/node/12920766537,2026-08-05,parcial,no comprobado
Rossbergerhof Hofladen,Alemania,DE,Rheinland-Pfalz,DE-RP,Montabaur,Otros,,"Rossberger Hof 4, 56410 Montabaur",Th-Fr 14:00-18.00; Sa 09:00-13.00,+491631382978,info@rossbergerhof.de,https://www.rossbergerhof.de/?page_id=282,,,"https://www.google.com/maps?q=50.432165,7.848066",50.432165,7.848066,node/10617799137,https://www.openstreetmap.org/node/10617799137,2026-08-05,parcial,no comprobado
Honig Beer - Imker aus der Region,Alemania,DE,Rheinland-Pfalz,DE-RP,Nieder-Olm,Miel,Honig,"Andreas-Holzamer-Ring 16, 55268 Nieder-Olm",,+49613695214,info@honig-beer.de,https://www.honig-beer.de,,,"https://www.google.com/maps?q=49.907417,8.215232",49.907417,8.215232,node/11952397695,https://www.openstreetmap.org/node/11952397695,2026-08-05,parcial,no comprobado
Wanderimkerei Schönecker,Alemania,DE,Rheinland-Pfalz,DE-RP,Oberweiler,Miel,Honig,"Hauptstraße 28, 54636 Oberweiler",,+4965693098795,mail@wanderimkerei-schoenecker.de,https://www.wanderimkerei-schoenecker.de/,,,"https://www.google.com/maps?q=50.043286,6.438091",50.043286,6.438091,node/6331284386,https://www.openstreetmap.org/node/6331284386,2026-08-05,parcial,no comprobado
Imkerei Bell,Alemania,DE,Rheinland-Pfalz,DE-RP,Rieden,Miel,Honig,"Oberstraße 21, 56745 Rieden",,+491727825564,imker@imkerei-bell.de,https://imkerei-bell.de,https://www.facebook.com/people/Imkerei-Bell/100066499386240,,"https://www.google.com/maps?q=50.393160,7.180168",50.393160,7.180168,node/12511997693,https://www.openstreetmap.org/node/12511997693,2026-08-05,parcial,no comprobado
BioHofLaden Ulmenhof,Alemania,DE,Rheinland-Pfalz,DE-RP,Sarmersbach,Otros,,"Hauptstraße 17, 54552 Sarmersbach",,+4965929589182,hofladen@ulmenhof-gbr.de,https://ulmenhof-gbr.de,,,"https://www.google.com/maps?q=50.239597,6.878208",50.239597,6.878208,node/5252531377,https://www.openstreetmap.org/node/5252531377,2026-08-05,parcial,no comprobado
Bioland Hof Schürdt,Alemania,DE,Rheinland-Pfalz,DE-RP,Schürdt,Otros,,"Mittelstraße 10, 57632 Schürdt","Mo,We,Th 15:00-19:00; Fr 10:00-19:00; Sa 09:00-13:00",+492685219,info@biolandhof-schuerdt.de,https://biolandhof-schuerdt.de/hofladen/,,,"https://www.google.com/maps?q=50.663113,7.550795",50.663113,7.550795,node/5657171502,https://www.openstreetmap.org/node/5657171502,2026-08-05,parcial,no comprobado
Hofgut Serrig,Alemania,DE,Rheinland-Pfalz,DE-RP,Serrig,Huevos,Eier,"Domänensiedlung 5, 54455 Serrig","Tu-Fr 10:00-12:30, 15:00-18:00; Sa 09:00-13:00; Mo,PH off",+496581914530,hofgut@lebenshilfe-werke.de,https://www.hofgut-serrig.de,,,"https://www.google.com/maps?q=49.583191,6.584157",49.583191,6.584157,node/5632894303,https://www.openstreetmap.org/node/5632894303,2026-08-05,parcial,no comprobado
Kügler Mühle Hofladen,Alemania,DE,Rheinland-Pfalz,DE-RP,Siebeldingen,Pan y cereal,Brot und Getreide,"Mühlweg 8, 76833 Siebeldingen",Mo-Fr 08:00-12:00; Mo-Fr 13:00-18:00,+4963451844,mail@kuegler-muehle.de,https://www.kuegler-muehle.de/,,,"https://www.google.com/maps?q=49.209736,8.046604",49.209736,8.046604,node/6391749545,https://www.openstreetmap.org/node/6391749545,2026-08-05,parcial,no comprobado
Hofladen Hofgut Salzberg,Alemania,DE,Rheinland-Pfalz,DE-RP,Steinebach an der Wied,Otros,,"Hof Salzberg, 57629 Steinebach an der Wied",Th 16:00-17:00; Fr 16:00-17:00; Sa 11:00-12:00,+491708686618,,https://www.hofgut-salzberg.de,,,"https://www.google.com/maps?q=50.600390,7.790566",50.600390,7.790566,node/6151173563,https://www.openstreetmap.org/node/6151173563,2026-08-05,parcial,no comprobado
Bauer Greif - Hofladen,Alemania,DE,Rheinland-Pfalz,DE-RP,Trier,Otros,,"Oberkirch 8, 54294 Trier",Fr 09:00-19:00; Sa 8:30-15:00,+4965185710,info@bauer-greif.de,https://www.bauer-greif.de/,,,"https://www.google.com/maps?q=49.714796,6.588188",49.714796,6.588188,node/3586783393,https://www.openstreetmap.org/node/3586783393,2026-08-05,parcial,no comprobado
Hofladen Grundhöfer,Alemania,DE,Rheinland-Pfalz,DE-RP,Trier,Huevos,Eier,"Oberkirch 10, 54294 Trier","Mo,We,Th,Fr 08:30-18:00; Tu 08:30-14:00; Sa 08:30-16:00",+4965189270,info@bauer-grundhoefer.de,http://www.bauer-grundhoefer.de,,,"https://www.google.com/maps?q=49.714294,6.587609",49.714294,6.587609,node/2742324795,https://www.openstreetmap.org/node/2742324795,2026-08-05,parcial,no comprobado
Imkerei Friedrich,Alemania,DE,Rheinland-Pfalz,DE-RP,Weingarten (Pfalz),Miel,Honig,"Hauptstraße 106, 67366 Weingarten (Pfalz)",,+49634496940,info@weingarten-honig.de,https://www.weingartenhonig.de/,,,"https://www.google.com/maps?q=49.257131,8.279464",49.257131,8.279464,node/7995240350,https://www.openstreetmap.org/node/7995240350,2026-08-05,parcial,no comprobado
Scheuerhof Permadies,Alemania,DE,Rheinland-Pfalz,DE-RP,Wittlich,Huevos,Eier,"Scheuerhof 1, 54516 Wittlich",,+4965711499114,,https://www.permakultur-scheuerhof.de/,,,"https://www.google.com/maps?q=49.994195,6.945150",49.994195,6.945150,node/11896780682,https://www.openstreetmap.org/node/11896780682,2026-08-05,parcial,no comprobado
Börschingers Nudeln,Alemania,DE,Rheinland-Pfalz,DE-RP,Worms,Pan y cereal,Brot und Getreide,"Neubachstraße 87a, 67551 Worms","Mo-Fr 10:00-12:30,16:00-18:30; Th off; Sa 10:00-13:00",+49624134960,info@boerschingers-nudeln.de,https://boerschingers-nudeln.de,,,"https://www.google.com/maps?q=49.608158,8.320233",49.608158,8.320233,way/142033118,https://www.openstreetmap.org/way/142033118,2026-08-05,parcial,no comprobado
Gemüseanbau Braun,Alemania,DE,Rheinland-Pfalz,DE-RP,Zeiskam,Otros,,"Hauptstraße 82, 67378 Zeiskam","Mo,Mi,So 10-12; Fr 10-18",+491705836768,,https://gemueseanbau-braun.de/,,,"https://www.google.com/maps?q=49.228048,8.249363",49.228048,8.249363,node/11705258582,https://www.openstreetmap.org/node/11705258582,2026-08-05,parcial,no comprobado
Geflügelhof Feld,Alemania,DE,Saarland,DE-SL,Lebach,Lácteos y quesos,Käse und Milchprodukte,"Heusweiler Straße 10, 66822 Lebach","Mo-Sa 08:00-12:00; Tu,Fr 13:30-18:00",+4968812147,info@eier-feld.de,https://www.eier-feld.de/hofladen/,,,"https://www.google.com/maps?q=49.393004,6.922752",49.393004,6.922752,node/6616527127,https://www.openstreetmap.org/node/6616527127,2026-08-05,parcial,no comprobado
